REF_DATE,GEO,Trade flow detail,Product,SCALAR_FACTOR,VALUE,STATUS
2021,British Columbia,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2021,British Columbia,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,British Columbia,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.7,
2021,British Columbia,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,20.7,
2021,British Columbia,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,44.9,
2021,British Columbia,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,53.8,
2021,British Columbia,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,39.5,
2021,British Columbia,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.8,
2021,British Columbia,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,32.7,
2021,British Columbia,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,312.8,
2021,British Columbia,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,British Columbia,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,British Columbia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,201.3,
2021,British Columbia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,49.2,
2021,British Columbia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,869.9,
2021,British Columbia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,380.2,
2021,Yukon,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.7,
2021,Yukon,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2021,Yukon,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2021,Yukon,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.2,
2021,Yukon,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2021,Yukon,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.3,
2021,Yukon,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.7,
2021,Yukon,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2021,Yukon,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2021,Northwest Territories,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.3,
2021,Northwest Territories,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.5,
2021,Northwest Territories,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.2,
2021,Northwest Territories,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2021,Northwest Territories,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.2,
2021,Northwest Territories,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.2,
2021,Northwest Territories,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2021,Nunavut,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.1,
2021,Nunavut,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,60.0,
2021,Nunavut,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,35.2,
2021,Nunavut,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.0,
2021,Nunavut,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.9,
2021,Nunavut,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.8,
2021,Nunavut,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.1,
2021,Nunavut,To Nunavut,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.1,
2021,Nunavut,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,52.9,
2021,Nunavut,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.0,
2022,Canada,Total supply and total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9386.3,
2022,Canada,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2438.5,
2022,Canada,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2438.5,
2022,Canada,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2776.8,
2022,Canada,International re-exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,16.0,
2022,Canada,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1292.3,
2022,Newfoundland and Labrador,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,875.9,
2022,Newfoundland and Labrador,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1612.0,
2022,Newfoundland and Labrador,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,736.2,
2022,Newfoundland and Labrador,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.9,
2022,Newfoundland and Labrador,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,235.8,
2022,Newfoundland and Labrador,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,31.7,
2022,Newfoundland and Labrador,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,142.1,
2022,Newfoundland and Labrador,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,242.2,
2022,Newfoundland and Labrador,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,36.5,
2022,Newfoundland and Labrador,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,6.4,
2022,Newfoundland and Labrador,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,33.4,
2022,Newfoundland and Labrador,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,11.4,
2022,Newfoundland and Labrador,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.2,
2022,Newfoundland and Labrador,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,742.7,
2022,Newfoundland and Labrador,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,131.3,
2022,Newfoundland and Labrador,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,133.2,
2022,Newfoundland and Labrador,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,8.4,
2022,Prince Edward Island,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,256.9,
2022,Prince Edward Island,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,477.9,
2022,Prince Edward Island,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2022,Prince Edward Island,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,252.7,
2022,Prince Edward Island,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,29.4,
2022,Prince Edward Island,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,30.5,
2022,Prince Edward Island,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,43.0,
2022,Prince Edward Island,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,34.4,
2022,Prince Edward Island,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.9,
2022,Prince Edward Island,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2022,Prince Edward Island,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.9,
2022,Prince Edward Island,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2022,Prince Edward Island,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,144.7,
2022,Prince Edward Island,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.9,
2022,Prince Edward Island,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,80.6,
2022,Prince Edward Island,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2022,Nova Scotia,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,912.2,
2022,Nova Scotia,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2052.8,
2022,Nova Scotia,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,17.9,
2022,Nova Scotia,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.6,
2022,Nova Scotia,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,567.0,
2022,Nova Scotia,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,141.9,
2022,Nova Scotia,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,50.5,
2022,Nova Scotia,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,128.9,
2022,Nova Scotia,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2022,Nova Scotia,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2022,Nova Scotia,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,10.0,
2022,Nova Scotia,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.8,
2022,Nova Scotia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,361.5,
2022,Nova Scotia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,319.4,
2022,Nova Scotia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1124.3,
2022,Nova Scotia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,25.9,
2022,New Brunswick,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1177.5,
2022,New Brunswick,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1172.2,
2022,New Brunswick,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,26.6,
2022,New Brunswick,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2022,New Brunswick,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,26.5,
2022,New Brunswick,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,343.1,
2022,New Brunswick,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,161.4,
2022,New Brunswick,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,157.8,
2022,New Brunswick,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,8.9,
2022,New Brunswick,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2022,New Brunswick,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.3,
2022,New Brunswick,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.6,
2022,New Brunswick,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,387.5,
2022,New Brunswick,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,232.3,
2022,New Brunswick,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,441.7,
2022,New Brunswick,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,602.1,
2022,Quebec,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,962.5,
2022,Quebec,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,755.9,
2022,Quebec,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
